Amount,Transaction_type,Device_type,Location,Is_foreign,Is_high_risk_country,Previous_fraud,Is_fraud
10410.9,Transfer,POS,Kolkata,1,0,0,0
60000.05,POS,ATM,Pune,0,0,1,0
5492.33,Online,Mobile,Hyderabad,0,0,0,0
93949.08,Transfer,POS,Pune,1,0,0,1
95901.32,POS,Mobile,Pune,0,0,1,0
69632.2,ATM,Mobile,Delhi,1,0,0,1
47435.6,Online,Web,Kolkata,1,0,1,1
30670.67,Online,POS,Kolkata,1,0,1,1
13339.43,Transfer,Mobile,Pune,1,1,1,1
10133.05,Transfer,ATM,Bangalore,1,0,1,0
99579.07,Online,POS,Pune,0,0,1,0
53774.05,ATM,POS,Bangalore,0,0,1,1
37043.51,Online,Web,Bangalore,0,0,1,1
85770.83,POS,POS,Bangalore,1,0,1,1
2526.63,ATM,POS,Delhi,0,0,1,1
67782.4,ATM,POS,Ahmedabad,1,0,0,1
57672.12,POS,POS,Chennai,0,0,0,0
32672.14,POS,Web,Mumbai,0,0,1,0
81981.27,Online,ATM,Bangalore,1,1,1,1
69523.77,Online,Mobile,Delhi,0,0,1,0
98492.73,Online,Mobile,Pune,0,0,1,0
17118.07,ATM,Mobile,Chennai,0,0,1,0
82111.69,ATM,ATM,Ahmedabad,0,0,0,0
10214.1,Online,Mobile,Pune,0,0,1,0
23827.3,ATM,ATM,Pune,1,1,1,1
77781.09,ATM,Web,Hyderabad,0,0,0,0
54093.58,Transfer,ATM,Chennai,0,0,1,0
65325.27,Online,Mobile,Delhi,0,0,1,0
23124.06,Online,Web,Bangalore,1,0,1,0
31175.23,ATM,Mobile,Chennai,1,0,0,0
22252.28,Transfer,ATM,Kolkata,1,1,1,1
30700.56,ATM,Mobile,Kolkata,0,0,0,0
42217.09,Transfer,Web,Kolkata,0,0,1,0
18649.65,ATM,POS,Chennai,1,0,0,0
74705.43,POS,Mobile,Ahmedabad,1,0,1,1
29869.58,Transfer,ATM,Mumbai,0,0,1,1
65519.57,POS,ATM,Hyderabad,0,0,0,0
39901.28,ATM,Web,Bangalore,0,0,0,0
91075.52,Online,Web,Hyderabad,1,0,0,1
34224.12,ATM,Mobile,Hyderabad,1,0,1,0
19472.45,Online,ATM,Mumbai,1,0,0,0
24679.54,Transfer,ATM,Pune,0,0,0,0
38693.36,POS,POS,Kolkata,0,0,1,0
29795.6,ATM,Mobile,Chennai,0,0,0,0
88362.69,POS,Web,Delhi,1,0,0,1
54852.83,ATM,Mobile,Chennai,1,0,0,1
81514.15,ATM,POS,Ahmedabad,0,0,0,0
68006.79,Online,ATM,Hyderabad,0,0,1,0
26124.61,POS,Web,Hyderabad,0,0,1,1
79331.27,POS,Web,Kolkata,1,0,1,1
87462.83,POS,POS,Chennai,1,1,1,1
11213.74,Transfer,Mobile,Delhi,0,0,0,0
54113.35,Transfer,Mobile,Bangalore,1,0,0,1
80136.12,ATM,Mobile,Bangalore,1,0,0,1
28897.29,POS,Mobile,Bangalore,0,0,0,0
83914.84,POS,POS,Mumbai,0,0,1,0
18407.37,POS,ATM,Mumbai,1,1,1,1
80032.65,ATM,ATM,Ahmedabad,0,0,0,0
55673.12,ATM,Web,Chennai,1,1,0,1
42776.36,Transfer,POS,Kolkata,1,0,1,1
60835.13,ATM,Web,Chennai,1,0,1,1
53302.69,Online,Web,Pune,0,0,1,0
34827.36,Online,POS,Mumbai,1,0,1,1
96407.82,Online,ATM,Bangalore,0,0,1,0
84218.75,Transfer,ATM,Bangalore,1,0,0,1
81117.58,Transfer,Web,Chennai,1,0,1,1
38015.96,POS,ATM,Bangalore,0,0,1,1
38457.92,POS,Web,Kolkata,0,0,0,0
51560.6,ATM,ATM,Bangalore,1,0,1,1
64713.52,POS,Mobile,Bangalore,0,0,0,0
19321.41,ATM,POS,Hyderabad,0,0,1,0
2592.85,Online,Mobile,Hyderabad,1,0,0,0
91601.91,Online,Web,Chennai,0,0,1,0
20817.18,POS,Mobile,Chennai,0,0,0,0
8521.46,Transfer,ATM,Chennai,1,1,0,1
78278.54,Online,POS,Chennai,1,0,1,1
64202.08,POS,ATM,Hyderabad,0,0,0,0
12853.33,Transfer,POS,Bangalore,1,1,1,1
78589.1,Transfer,Mobile,Pune,0,0,1,1
73910.66,POS,Web,Chennai,1,0,1,1
64889.61,ATM,Web,Delhi,0,0,1,1
41497.71,Online,Mobile,Kolkata,0,0,1,0
30097.37,POS,Web,Bangalore,1,0,1,0
66567.23,Online,ATM,Mumbai,0,0,0,0
31661.98,POS,Mobile,Mumbai,1,1,1,1
3793.75,POS,Mobile,Pune,0,0,1,0
78381.94,ATM,Web,Chennai,0,0,1,0
78949.88,Transfer,Mobile,Ahmedabad,0,0,0,0
46501.19,ATM,POS,Bangalore,0,0,0,0
41133.96,POS,ATM,Chennai,0,0,0,0
87743.93,Online,POS,Ahmedabad,0,0,0,0
73464.68,Online,POS,Mumbai,0,0,1,1
35303.02,Online,POS,Pune,0,0,1,0
78253.09,POS,Web,Delhi,1,0,1,1
85982.16,Online,Mobile,Hyderabad,0,0,1,0
74311.85,ATM,Mobile,Kolkata,0,0,0,0
50454.99,Online,Web,Ahmedabad,1,1,1,1
1021.67,ATM,Web,Pune,0,0,0,0
73189.88,Online,Mobile,Mumbai,0,0,1,0
87980.35,Transfer,Web,Delhi,1,0,1,1
15021.03,Transfer,Mobile,Hyderabad,1,0,1,1
75500.19,POS,Mobile,Pune,0,0,1,0
11500.74,Transfer,Web,Pune,0,0,0,0
72841.23,ATM,Mobile,Mumbai,0,0,0,0
31496.95,Online,Mobile,Mumbai,0,0,0,0
2264.04,ATM,ATM,Mumbai,0,0,1,0
19527.2,Online,Mobile,Ahmedabad,0,0,1,1
76238.62,Transfer,POS,Pune,1,1,1,1
87162.08,Transfer,Mobile,Delhi,1,1,0,1
80625.36,ATM,ATM,Chennai,1,1,0,1
17819.57,ATM,POS,Ahmedabad,0,0,1,1
85819.1,POS,Web,Pune,0,0,1,1
49865.33,Online,ATM,Hyderabad,0,0,1,1
49024.54,POS,ATM,Delhi,1,0,0,0
81361.81,Transfer,ATM,Ahmedabad,1,0,1,1
95638.83,ATM,ATM,Ahmedabad,1,0,0,1
84117.49,POS,POS,Kolkata,1,0,0,1
5554.88,Online,POS,Mumbai,1,0,0,0
26560.56,ATM,Mobile,Chennai,0,0,0,0
90883.6,ATM,Mobile,Hyderabad,0,0,1,0
21460.86,POS,ATM,Hyderabad,1,0,0,0
85170.69,Transfer,Mobile,Ahmedabad,1,0,1,1
71328.69,ATM,Web,Ahmedabad,1,1,1,1
69166.25,Online,ATM,Kolkata,1,0,0,1
6145.82,ATM,Mobile,Delhi,1,0,1,0
84921.61,POS,Web,Bangalore,0,0,1,1
2492.21,ATM,POS,Delhi,1,0,1,0
69569.04,Online,Mobile,Mumbai,1,0,1,1
97596.5,POS,POS,Bangalore,1,1,0,1
48366.67,Online,ATM,Mumbai,1,0,1,1
81342.29,POS,Web,Ahmedabad,1,0,0,1
78134.08,POS,Mobile,Chennai,0,0,1,0
83875.47,Online,POS,Chennai,1,0,1,1
27126,Online,POS,Hyderabad,0,0,0,0
93977.57,Online,ATM,Mumbai,1,0,1,1
12136.13,ATM,Mobile,Ahmedabad,0,0,0,0
57296.13,Transfer,Mobile,Kolkata,0,0,1,0
10362.43,Online,ATM,Delhi,1,1,0,1
35013.92,ATM,Mobile,Hyderabad,0,0,1,0
78757.82,ATM,Web,Kolkata,0,0,0,0
65701.8,POS,Mobile,Pune,1,1,0,1
82495.25,ATM,POS,Chennai,1,0,0,1
25035.23,ATM,ATM,Pune,1,0,0,0
14956.41,Online,Mobile,Pune,0,0,0,0
28265.42,POS,POS,Chennai,1,1,1,1
46336.3,Online,ATM,Delhi,0,0,1,0
80893.2,POS,Web,Chennai,1,0,0,1
53148.25,Online,Mobile,Kolkata,1,0,0,1
8203.75,Online,Web,Bangalore,1,0,0,0
28176.2,POS,POS,Delhi,1,0,1,1
11546.56,Transfer,Web,Pune,0,0,1,0
61609.52,ATM,POS,Mumbai,0,0,1,0
3731.07,Online,Web,Kolkata,1,0,1,1
83555.71,ATM,Web,Hyderabad,1,0,0,1
72321.53,Online,POS,Mumbai,0,0,1,0
52648.13,ATM,Mobile,Hyderabad,1,0,0,1
25397.59,ATM,POS,Kolkata,0,0,0,0
6319.8,POS,ATM,Hyderabad,1,0,0,0
71567.42,Online,ATM,Pune,1,1,1,1
62459.15,ATM,POS,Hyderabad,1,0,1,1
51481.61,ATM,POS,Pune,0,0,0,0
95880.08,POS,Mobile,Chennai,0,0,1,0
45528.94,Transfer,ATM,Bangalore,1,0,1,0
8342.54,ATM,POS,Mumbai,1,0,1,1
37430.76,ATM,POS,Ahmedabad,1,0,0,0
35826.06,POS,ATM,Ahmedabad,1,1,1,1
41196.31,Online,Mobile,Hyderabad,1,1,1,1
16024.98,POS,Mobile,Mumbai,0,0,1,0
82666.58,Online,Web,Kolkata,0,0,1,1
74353.57,Transfer,Mobile,Chennai,0,0,1,0
7031.88,POS,POS,Ahmedabad,1,0,1,1
26535.08,Online,Web,Hyderabad,1,0,0,0
65953.6,ATM,ATM,Ahmedabad,0,0,1,1
80420.49,Online,Web,Hyderabad,0,0,0,0
77331.94,ATM,ATM,Bangalore,0,0,1,1
13379.3,POS,ATM,Ahmedabad,1,0,0,0
93458.57,Transfer,POS,Hyderabad,1,1,0,1
51593.97,ATM,Web,Ahmedabad,1,0,1,1
33553.92,ATM,ATM,Pune,1,0,0,0
72746.68,ATM,ATM,Mumbai,1,1,1,1
50418.9,ATM,Web,Hyderabad,0,0,0,0
83938.03,ATM,ATM,Mumbai,1,0,0,1
66575.67,ATM,ATM,Kolkata,0,0,0,0
64306.65,Online,POS,Kolkata,1,0,1,1
76028.14,POS,Web,Hyderabad,1,0,1,1
3496.6,Transfer,Web,Delhi,1,0,0,0
78018.39,ATM,Web,Pune,0,0,0,0
86618.85,Transfer,ATM,Hyderabad,0,0,1,0
86990.69,ATM,POS,Chennai,0,0,0,0
4080.22,Transfer,Mobile,Delhi,1,1,0,1
98914.32,ATM,POS,Chennai,0,0,1,0
67400.09,ATM,ATM,Chennai,1,0,1,1
43590.63,POS,ATM,Delhi,0,0,0,0
71419.57,POS,Mobile,Ahmedabad,1,0,0,1
70450.74,POS,Mobile,Delhi,0,0,0,0
76132.9,POS,ATM,Chennai,1,0,0,1
95577.43,Online,POS,Mumbai,0,0,0,0
7122.99,Online,Mobile,Ahmedabad,0,0,0,0
28507.74,Transfer,POS,Bangalore,1,0,1,0
40234.3,Transfer,POS,Delhi,1,0,1,1
37933.16,Transfer,Web,Mumbai,1,1,0,1
48109.17,Online,POS,Delhi,0,0,0,0
77420.43,Online,POS,Pune,1,0,1,1
77332.97,Online,Web,Pune,1,0,0,1
34220.87,Transfer,POS,Mumbai,1,0,1,0
20264.15,POS,ATM,Hyderabad,0,0,0,0
8922.1,Online,POS,Ahmedabad,1,0,1,0
76278.82,ATM,POS,Delhi,1,0,0,1
55929.75,POS,POS,Mumbai,0,0,1,0
48619.87,ATM,Web,Kolkata,1,0,1,0
67114.53,Online,Mobile,Bangalore,0,0,0,0
22868.16,Transfer,POS,Hyderabad,0,0,0,0
85430.18,Online,ATM,Bangalore,0,0,1,0
89766.58,Online,ATM,Mumbai,1,0,0,1
31567.55,Online,Web,Ahmedabad,1,0,0,0
18734.71,POS,ATM,Delhi,0,0,1,0
21903.66,POS,POS,Chennai,1,0,0,0
89036.65,Transfer,Mobile,Hyderabad,0,0,0,0
46917.7,Online,Mobile,Hyderabad,1,0,0,0
19434.31,ATM,ATM,Pune,1,0,1,0
669.98,Transfer,Mobile,Hyderabad,1,0,0,0
30807.26,Online,ATM,Pune,0,0,1,0
40207.62,Online,ATM,Chennai,0,0,0,0
9402.65,POS,Web,Pune,1,0,0,0
22249.54,POS,ATM,Chennai,1,0,1,0
97246.28,Transfer,POS,Delhi,0,0,1,1
7975.82,POS,POS,Kolkata,1,0,1,0
95957.88,ATM,POS,Ahmedabad,1,0,1,1
30727.85,Transfer,ATM,Chennai,0,0,1,0
81164.25,Transfer,ATM,Pune,1,0,0,1
3281.47,POS,POS,Mumbai,0,0,1,0
79828.15,POS,ATM,Pune,1,0,0,1
77489.45,Online,ATM,Pune,0,0,0,0
19408.74,Transfer,POS,Chennai,0,0,0,0
12697.06,Transfer,Mobile,Bangalore,0,0,1,0
92529.76,ATM,ATM,Chennai,1,0,1,1
72064.93,POS,Web,Bangalore,0,0,1,0
16260.79,Online,Mobile,Chennai,0,0,0,0
88448.03,ATM,ATM,Bangalore,1,0,0,1
36803.02,ATM,POS,Ahmedabad,1,0,0,0
81391.9,ATM,Mobile,Kolkata,0,0,1,0
78142.73,Online,ATM,Ahmedabad,1,0,0,1
9710.25,Online,ATM,Delhi,0,0,0,0
54449.12,POS,Web,Pune,1,1,0,1
35969.33,Online,Web,Delhi,1,0,1,0
25640.86,POS,POS,Hyderabad,1,1,0,1
68684.99,Transfer,ATM,Bangalore,0,0,1,0
75310.87,POS,Mobile,Chennai,1,0,1,1
71072.4,Online,Mobile,Pune,0,0,0,0
82815.35,POS,POS,Pune,0,0,0,0
9400.89,ATM,ATM,Bangalore,1,1,0,1
88078.98,Transfer,POS,Kolkata,1,0,0,1
76629.28,Transfer,POS,Kolkata,1,0,1,1
80566.16,ATM,ATM,Bangalore,1,1,0,1
53866.71,ATM,Mobile,Chennai,1,0,1,1
58230.83,POS,Web,Bangalore,0,0,1,0
21473.6,Online,Mobile,Pune,0,0,1,0
79593.47,POS,Mobile,Chennai,1,0,1,1
18188.27,POS,Mobile,Mumbai,1,0,0,0
43974.73,ATM,POS,Delhi,0,0,1,0
54326.88,Online,POS,Kolkata,1,0,1,1
20264.91,Transfer,Mobile,Delhi,0,0,1,1
72680.43,Online,Web,Mumbai,1,0,0,1
72356.72,ATM,POS,Bangalore,0,0,0,0
10686.93,POS,Web,Hyderabad,0,0,1,0
72597.62,POS,Mobile,Delhi,1,0,1,1
12752.1,POS,ATM,Bangalore,0,0,1,1
99733.67,Transfer,Web,Bangalore,1,0,1,1
28547.08,POS,ATM,Delhi,0,0,1,0
55949.32,ATM,ATM,Pune,0,0,1,1
9917.74,POS,Mobile,Pune,1,0,0,0
2510.13,POS,Web,Mumbai,0,0,1,0
16766.26,Online,POS,Chennai,0,0,1,1
79900.26,Transfer,ATM,Bangalore,1,0,1,1
71995.28,Transfer,POS,Bangalore,0,0,0,0
20712.12,ATM,ATM,Ahmedabad,0,0,0,0
91237.88,ATM,Mobile,Pune,1,0,0,1
66750.44,ATM,ATM,Ahmedabad,0,0,1,0
33184.59,Transfer,POS,Pune,0,0,0,0
92468.75,Online,POS,Delhi,0,0,0,0
15809.68,Online,Mobile,Bangalore,1,0,0,0
3611.11,ATM,Web,Bangalore,0,0,1,1
2631.34,Transfer,POS,Delhi,0,0,0,0
53652.36,POS,POS,Hyderabad,0,0,1,0
7467.95,ATM,POS,Bangalore,1,1,0,1
8573.52,Transfer,Mobile,Mumbai,1,0,1,0
95817.79,Online,Web,Delhi,0,0,1,1
6028.13,POS,Mobile,Mumbai,1,0,0,0
79997.62,Transfer,POS,Mumbai,1,1,0,1
5943.26,Online,POS,Bangalore,1,1,0,1
21558.07,Transfer,Web,Pune,1,0,0,0
33919.96,Online,Web,Delhi,0,0,1,0
91267.96,Transfer,ATM,Pune,1,0,1,1
13395.61,POS,Web,Mumbai,1,0,1,0
86452.1,Online,Web,Chennai,0,0,0,0
20907.16,POS,ATM,Bangalore,0,0,0,0
49343.53,Online,Mobile,Bangalore,1,0,0,0
71649.89,Online,POS,Mumbai,0,0,1,0
36622.68,ATM,Web,Kolkata,0,0,1,0
99804.28,ATM,POS,Chennai,1,0,0,1
20830.58,ATM,Mobile,Hyderabad,0,0,0,0
60248.39,Online,Web,Kolkata,0,0,1,0
14335.35,Transfer,Mobile,Hyderabad,1,0,1,0
93840.98,ATM,Web,Mumbai,0,0,1,1
68315.55,POS,Web,Hyderabad,0,0,1,0
74195.05,ATM,Mobile,Hyderabad,1,0,1,1
95896.37,Transfer,Web,Ahmedabad,0,0,1,0
84405,POS,Mobile,Bangalore,0,0,0,0
80911.91,Online,POS,Bangalore,1,0,0,1
40463.72,Online,ATM,Bangalore,1,0,0,0
90489.28,POS,ATM,Hyderabad,0,0,0,0
74037.43,ATM,ATM,Hyderabad,0,0,1,1
54538.07,ATM,ATM,Chennai,1,0,0,1
63200.03,Transfer,Web,Delhi,0,0,0,0
77575.11,ATM,POS,Hyderabad,0,0,1,0
81846.18,Transfer,Web,Delhi,0,0,0,0
80724.07,Transfer,POS,Mumbai,0,0,0,0
16540.56,Online,Web,Ahmedabad,1,0,1,0
64160.32,Online,POS,Kolkata,0,0,1,1
29593.31,ATM,Mobile,Delhi,1,0,0,0
62430.4,Online,Mobile,Hyderabad,0,0,1,1
56524.39,Online,POS,Bangalore,1,0,1,1
71052.87,Online,POS,Ahmedabad,0,0,1,0
81863.96,Transfer,POS,Pune,1,0,0,1
55622.45,ATM,Web,Hyderabad,0,0,1,0
24257.88,Transfer,Mobile,Ahmedabad,0,0,1,0
23942.04,Transfer,ATM,Mumbai,1,1,1,1
57109.79,ATM,Mobile,Kolkata,0,0,0,0
30279.23,Online,Web,Pune,0,0,1,0
19569.2,ATM,POS,Kolkata,1,0,0,0
78935.09,Online,Web,Chennai,1,0,1,1
72401.91,POS,POS,Kolkata,1,0,1,1
89090.4,Transfer,POS,Pune,1,0,0,1
9845.73,POS,Mobile,Kolkata,0,0,0,0
16559.77,Transfer,Web,Pune,1,0,0,0
52801.38,POS,ATM,Mumbai,0,0,0,0
67047.79,Transfer,Mobile,Delhi,0,0,0,0
62550.42,ATM,ATM,Kolkata,1,0,0,1
88702.91,Online,POS,Ahmedabad,0,0,1,0
27400.03,ATM,Mobile,Delhi,1,1,0,1
74735.97,Transfer,ATM,Mumbai,1,1,1,1
924.37,Online,Web,Chennai,1,0,0,0
54490.79,POS,ATM,Hyderabad,0,0,0,0
40324.02,Online,Mobile,Hyderabad,0,0,0,0
23542.87,ATM,Mobile,Hyderabad,1,0,0,0
19446.66,ATM,ATM,Delhi,1,0,1,0
28369.36,Online,Mobile,Pune,1,0,0,0
14611.69,ATM,ATM,Kolkata,0,0,0,0
64852.31,Transfer,Mobile,Bangalore,0,0,0,0
78488.65,Online,Web,Mumbai,1,0,1,1
67879.06,POS,POS,Chennai,0,0,0,0
34027.96,ATM,Web,Delhi,1,0,1,0
45607.24,POS,Mobile,Kolkata,1,0,0,0
40003.62,POS,Mobile,Delhi,1,1,1,1
51589,ATM,Web,Delhi,1,1,1,1
3043.87,Transfer,ATM,Chennai,1,0,1,0
8214.34,Online,Mobile,Chennai,0,0,0,0
41975.72,Online,Mobile,Pune,0,0,1,0
97325.49,POS,Mobile,Hyderabad,1,0,1,1
77202.53,Online,Web,Ahmedabad,1,0,1,1
80319.66,Online,POS,Chennai,1,0,1,1
61483.63,Online,POS,Mumbai,1,1,0,1
31911.18,POS,Web,Hyderabad,1,1,0,1
41615.72,Transfer,Web,Hyderabad,0,0,0,0
33854.47,ATM,Mobile,Pune,1,0,1,1
1511,ATM,POS,Pune,1,0,0,0
59335.39,POS,ATM,Ahmedabad,1,0,1,1
7202.64,POS,Web,Delhi,1,0,0,0
15285.02,Online,POS,Bangalore,0,0,0,0
47718.44,ATM,Web,Chennai,1,0,0,0
32020.07,Transfer,Web,Kolkata,1,0,1,1
68111.89,Transfer,ATM,Kolkata,1,0,1,1
91047.4,Online,Web,Kolkata,1,1,0,1
78667.62,Online,Mobile,Mumbai,1,0,1,1
7996.69,ATM,POS,Bangalore,1,0,1,1
10086.37,POS,POS,Chennai,1,0,1,0
16859.19,Transfer,Web,Bangalore,0,0,1,0
14485.11,POS,POS,Hyderabad,0,0,0,0
74736.51,Transfer,Mobile,Pune,1,0,1,1
74747.55,Transfer,POS,Mumbai,1,0,0,1
61047.78,POS,ATM,Bangalore,1,0,1,1
68811.89,ATM,Mobile,Ahmedabad,1,0,0,1
66091.15,ATM,Web,Kolkata,0,0,0,0
86824.18,Online,ATM,Delhi,0,0,1,0
15576.67,Transfer,Web,Chennai,1,0,1,0
9075.77,ATM,Mobile,Delhi,0,0,0,0
26524.37,ATM,Web,Hyderabad,0,0,1,0
44271.2,Transfer,Mobile,Ahmedabad,1,0,0,0
14592.25,Transfer,ATM,Pune,1,0,1,1
32491.54,Transfer,ATM,Bangalore,1,1,0,1
90561.78,ATM,POS,Hyderabad,0,0,0,0
52217.26,ATM,POS,Mumbai,1,1,1,1
12862.34,POS,ATM,Mumbai,1,0,1,0
25225.46,POS,ATM,Bangalore,0,0,1,1
18234.07,Online,POS,Hyderabad,0,0,1,1
44694.01,Online,Web,Delhi,1,0,1,0
79442.94,Transfer,Web,Delhi,0,0,0,0
27022.68,Online,Web,Hyderabad,0,0,0,0
59867.46,POS,Web,Mumbai,1,0,1,1
94231.88,POS,ATM,Chennai,1,0,0,1
9088.03,Transfer,Web,Chennai,1,0,1,0
67768.76,Transfer,Web,Chennai,0,0,0,0
78838.25,Online,Mobile,Bangalore,1,1,0,1
69187.69,Online,POS,Mumbai,0,0,0,0
93908.09,Transfer,Mobile,Kolkata,1,0,0,1
72898.14,Online,ATM,Delhi,0,0,0,0
80497.18,Online,POS,Delhi,1,0,0,1
67937.94,POS,Mobile,Ahmedabad,1,1,0,1
87694.48,Transfer,Web,Kolkata,1,0,1,1
90171.62,ATM,POS,Chennai,0,0,0,0
51676.01,ATM,ATM,Chennai,0,0,0,0
40160.37,Transfer,Mobile,Delhi,0,0,0,0
81389.84,ATM,ATM,Kolkata,0,0,1,0
11017.31,Online,POS,Mumbai,1,1,1,1
45285.09,POS,Web,Hyderabad,0,0,0,0
74458.05,POS,ATM,Chennai,0,0,1,0
3846.11,Transfer,Web,Ahmedabad,0,0,0,0
54610.07,Transfer,Web,Bangalore,0,0,0,0
44181.77,Online,ATM,Bangalore,0,0,1,0
90300.66,ATM,Mobile,Hyderabad,0,0,0,0
80059.56,Online,ATM,Hyderabad,1,0,0,1
82421.77,POS,ATM,Chennai,0,0,1,0
1535.35,ATM,Mobile,Delhi,1,0,1,0
53807.49,ATM,POS,Ahmedabad,0,0,0,0
81719.33,Transfer,ATM,Ahmedabad,0,0,1,1
74600.45,Online,Web,Chennai,1,0,1,1
95258.78,ATM,Mobile,Hyderabad,1,0,0,1
87231.01,Transfer,POS,Delhi,1,0,1,1
83442.03,Online,POS,Kolkata,1,0,0,1
73915.18,Transfer,Web,Mumbai,1,0,0,1
66143.83,ATM,Mobile,Hyderabad,1,0,0,1
33057.99,ATM,POS,Chennai,1,0,1,1
68433.24,Online,Mobile,Bangalore,1,0,0,1
50698.29,POS,Web,Ahmedabad,1,0,1,1
68978.79,Online,ATM,Pune,0,0,1,0
75409.98,ATM,POS,Hyderabad,0,0,1,1
47058.18,ATM,Web,Kolkata,0,0,0,0
10928.25,ATM,Mobile,Bangalore,1,0,0,0
27359.81,Online,POS,Mumbai,1,0,1,0
66881.9,POS,ATM,Mumbai,1,1,0,1
69821,ATM,ATM,Ahmedabad,0,0,1,1
92445.43,Online,POS,Pune,1,0,0,1
50590.79,POS,Web,Kolkata,0,0,1,1
94796.08,Online,ATM,Delhi,1,0,1,1
18433.65,Online,Mobile,Kolkata,0,0,1,0
9291.79,ATM,Web,Hyderabad,1,0,0,0
576.26,Transfer,ATM,Kolkata,1,0,1,1
78107.85,Online,POS,Kolkata,0,0,0,0
23347.27,Transfer,Mobile,Pune,0,0,0,0
29426.76,Transfer,Web,Kolkata,0,0,0,0
66774.41,ATM,POS,Delhi,0,0,1,0
2028.99,Transfer,ATM,Bangalore,0,0,0,0
41158.5,ATM,Mobile,Mumbai,0,0,1,1
5401.82,POS,POS,Delhi,1,0,0,0
36110.12,POS,Web,Hyderabad,0,0,0,0
80432.82,Transfer,ATM,Bangalore,0,0,1,0
62569.12,Online,Web,Pune,0,0,0,0
50321.01,POS,ATM,Kolkata,1,0,1,1
50322.85,ATM,Mobile,Delhi,1,0,1,1
71575.37,Transfer,Mobile,Kolkata,1,0,0,1
52251.44,Transfer,Web,Delhi,1,0,1,1
15518.82,POS,POS,Chennai,1,1,1,1
89261.98,POS,POS,Delhi,0,0,1,0
82606.61,POS,POS,Pune,1,0,1,1
89807.18,Online,Mobile,Pune,1,0,0,1
51233.49,POS,POS,Chennai,1,0,0,1
3217.96,Transfer,ATM,Chennai,1,1,0,1
38956.2,ATM,POS,Delhi,1,0,0,0
84552.06,Online,POS,Mumbai,1,0,1,1
50432.16,Online,Mobile,Chennai,1,0,0,1
6850.31,POS,Mobile,Hyderabad,0,0,0,0
86587.36,POS,POS,Pune,1,0,0,1
19703.26,Transfer,ATM,Hyderabad,0,0,0,0
6684.25,POS,Web,Hyderabad,1,0,0,0
5368.72,Transfer,POS,Mumbai,0,0,1,0
96729.79,POS,ATM,Kolkata,1,0,0,1
56216.3,Online,ATM,Mumbai,1,1,1,1
64401.21,POS,Web,Ahmedabad,1,0,1,1
63432.19,ATM,Mobile,Kolkata,0,0,1,0
33654.28,POS,ATM,Pune,0,0,1,0
7113.96,ATM,POS,Kolkata,1,0,1,1
17681.75,Transfer,Web,Kolkata,1,0,1,0
30036.49,Transfer,ATM,Chennai,0,0,0,0
95282.65,POS,POS,Ahmedabad,1,0,0,1
84878.51,ATM,ATM,Mumbai,0,0,0,0
24095.87,Online,Web,Hyderabad,0,0,1,0
1031.94,ATM,Mobile,Delhi,0,0,1,0
89095.64,ATM,POS,Hyderabad,1,0,0,1
99453.15,ATM,Mobile,Bangalore,0,0,0,0
24356.14,Transfer,Mobile,Mumbai,1,0,0,0
15395.29,Transfer,POS,Kolkata,0,0,1,0
97335.37,POS,Mobile,Kolkata,0,0,0,0
46907.88,ATM,ATM,Hyderabad,0,0,0,0
38101.22,Transfer,POS,Chennai,0,0,0,0
59493.46,Online,ATM,Kolkata,1,1,1,1
7261.1,POS,Mobile,Pune,1,1,1,1
94303.73,POS,POS,Mumbai,0,0,0,0
19816.91,Transfer,Mobile,Chennai,0,0,0,0
45253.21,Transfer,POS,Pune,0,0,0,0
7778.59,Online,POS,Delhi,1,0,0,0
64660.37,ATM,Mobile,Bangalore,0,0,0,0
44637.84,Online,Mobile,Hyderabad,0,0,0,0
62640.45,ATM,Mobile,Bangalore,0,0,0,0
64770.69,POS,Mobile,Ahmedabad,1,0,0,1
8112.48,POS,POS,Chennai,1,1,1,1
30443.26,Online,POS,Kolkata,0,0,1,0
50291.1,Online,Web,Hyderabad,0,0,1,1
111.45,Transfer,Web,Chennai,1,0,0,0
7559.05,ATM,Web,Kolkata,1,0,1,1
23934.55,ATM,Web,Ahmedabad,1,1,1,1
6853.13,POS,ATM,Delhi,0,0,0,0
61389.87,Transfer,Web,Ahmedabad,0,0,1,1
94300.29,Online,POS,Ahmedabad,1,0,0,1
62610.75,Transfer,Web,Mumbai,1,0,1,1
50330.45,POS,POS,Hyderabad,1,1,1,1
61682.99,POS,Mobile,Ahmedabad,1,0,0,1
30206.87,ATM,ATM,Mumbai,0,0,0,0
69308.95,Online,Web,Bangalore,0,0,1,0
6945.64,POS,POS,Pune,1,0,1,0
28972.65,POS,Web,Delhi,0,0,1,0
97379.89,ATM,POS,Bangalore,0,0,1,0
93568.25,ATM,Web,Mumbai,0,0,1,0
94452.49,ATM,ATM,Hyderabad,1,0,0,1
49001.34,Online,POS,Hyderabad,0,0,0,0
30967.68,POS,Web,Bangalore,0,0,0,0
71707.13,Transfer,ATM,Bangalore,0,0,0,0
60735.39,Online,Web,Pune,0,0,0,0
4312.03,POS,POS,Chennai,1,0,0,0
45390.18,Transfer,ATM,Mumbai,0,0,0,0
21458.3,Transfer,Web,Kolkata,0,0,1,0
30567.87,POS,POS,Mumbai,1,0,0,0
